CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,distance_to_inter_1,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z
-9.1921,0.032736,3895.74,9.78742,-0.00244386,-0.518877,179.66,1535.01,-0.000153102,-0.518777,161.823,-0.101802,-0.00244386,2.96512,-0.00844857,-0.00332779,5.52578,-0.0119766,-9.19169,0.0128107,5.52603,-180.34,0.76004,-0.124253,0.0,0.539658,-5.211,0.0,-1.0,0.0867878,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7463.42,20.1797,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,999.0,3.0,0.0,19.62825072940526,gaze,0.6347982951033811,0.3766521439069502,-201.6628467689412,121.6741021885034,707.1257511589483,29.35368869781205,-4.599581898533652,-40.68081289755314,-0.1857110718771507,0.1187308362230704,0.975404729490282,4.75178337097168,-28.84632571066733,-7.66868283944713,-34.45982207687303,-0.3286242846423904,0.2068308919470838,0.9215351657314284,4.293987274169922,0.2536814935723601,-6.134132368990391,-37.57031748721309,-0.2571676782597705,0.162780864085077,0.9484699476108552,4.522885322570801,28.830813684163036,True,0.0,imu,-0.3493212352000001,-9.5213962704,2.634264931200001,-53.97570582,77.0191399,-35.93121757999999,-97.3524308,163.9731836,111.6043408
-9.12306,0.0311573,3895.71,9.78762,-0.00258245,-0.521198,179.658,1543.78,-9.71082e-05,-0.521098,160.92,-0.106999,-0.00258245,3.51994,-0.00690421,-0.00333859,5.55734,-0.01205,-9.12264,0.0113733,5.55759,-180.342,1.5851,-0.124959,0.0,0.542949,-5.175,6.0,-1.0,0.0869338,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7463.44,20.199,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,999.0,3.0,0.0,19.598250383756408,gaze,0.6347982951033811,0.3766521439069502,-201.6628467689412,121.6741021885034,707.1257511589483,29.35368869781205,-4.599581898533652,-40.68081289755314,-0.1857110718771507,0.1187308362230704,0.975404729490282,4.75178337097168,-28.84632571066733,-7.66868283944713,-34.45982207687303,-0.3286242846423904,0.2068308919470838,0.9215351657314284,4.293987274169922,0.2536814935723601,-6.134132368990391,-37.57031748721309,-0.2571676782597705,0.162780864085077,0.9484699476108552,4.522885322570801,28.830813684163036,True,0.0,imu,-0.3493212352000001,-9.5213962704,2.634264931200001,-53.97570582,77.0191399,-35.93121757999999,-97.3524308,163.9731836,111.6043408
-9.06011,0.0143123,3895.69,9.78783,-0.00268381,-0.523597,179.656,1552.69,0.000607326,-0.523497,159.997,-0.112519,-0.00268381,2.07578,-0.00492739,-0.00334914,5.58942,-0.0121679,-9.05966,-0.00541362,5.58968,-180.344,0.489631,-0.124971,0.0,0.549532,-5.148,0.0,-1.0,0.0870812,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7463.46,20.2185,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,999.0,3.0,0.0,19.57824928763828,gaze,0.6347982951033811,0.3766521439069502,-201.6628467689412,121.6741021885034,707.1257511589483,29.35368869781205,-4.599581898533652,-40.68081289755314,-0.1857110718771507,0.1187308362230704,0.975404729490282,4.75178337097168,-28.84632571066733,-7.66868283944713,-34.45982207687303,-0.3286242846423904,0.2068308919470838,0.9215351657314284,4.293987274169922,0.2536814935723601,-6.134132368990391,-37.57031748721309,-0.2571676782597705,0.162780864085077,0.9484699476108552,4.522885322570801,28.830813684163036,True,0.0,imu,-0.3493212352000001,-9.5213962704,2.634264931200001,-53.97570582,77.0191399,-35.93121757999999,-97.3524308,163.9731836,111.6043408
-8.98324,0.0198522,3895.66,9.78803,-0.00273417,-0.526117,179.654,1561.79,-0.000362997,-0.526016,158.658,-0.122109,-0.00273417,1.70409,-0.00218562,-0.00335711,5.62218,-0.0121673,-8.98286,0.000408617,5.62243,-180.346,1.09782,-0.124283,0.0,0.549532,-5.112,0.0,-1.0,0.0872304,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7463.48,20.238,0.0,0.0,0.0,0.0,6.00001,0.0,6.00001,0.0,0.0,999.0,3.0,0.0,19.54824894308697,gaze,0.6347982951033811,0.3766521439069502,-201.6628467689412,121.6741021885034,707.1257511589483,29.35368869781205,-4.599581898533652,-40.68081289755314,-0.1857110718771507,0.1187308362230704,0.975404729490282,4.75178337097168,-28.84632571066733,-7.66868283944713,-34.45982207687303,-0.3286242846423904,0.2068308919470838,0.9215351657314284,4.293987274169922,0.2536814935723601,-6.134132368990391,-37.57031748721309,-0.2571676782597705,0.162780864085077,0.9484699476108552,4.522885322570801,28.830813684163036,True,0.0,imu,-0.3493212352000001,-9.5213962704,2.634264931200001,-53.97570582,77.0191399,-35.93121757999999,-97.3524308,163.9731836,111.6043408
-8.9337,0.0256653,3895.64,9.78824,-0.00278129,-0.528785,179.652,1571.03,1.10373e-05,-0.528683,158.296,-0.130515,-0.00278129,2.95688,-0.00166335,-0.0033667,5.65547,-0.0121641,-8.93325,0.00644752,5.65573,-180.348,1.38202,-0.124054,0.0,0.549532,-5.067,6.0,-1.0,0.0873814,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7463.49,20.2575,0.0,0.0,0.0,0.0,6.00001,0.0,6.00001,0.0,0.0,999.0,3.0,0.0,19.5282478470958,gaze,0.6347982951033811,0.3766521439069502,-201.6628467689412,121.6741021885034,707.1257511589483,29.35368869781205,-4.599581898533652,-40.68081289755314,-0.1857110718771507,0.1187308362230704,0.975404729490282,4.75178337097168,-28.84632571066733,-7.66868283944713,-34.45982207687303,-0.3286242846423904,0.2068308919470838,0.9215351657314284,4.293987274169922,0.2536814935723601,-6.134132368990391,-37.57031748721309,-0.2571676782597705,0.162780864085077,0.9484699476108552,4.522885322570801,28.830813684163036,True,0.0,imu,-0.3493212352000001,-9.5213962704,2.634264931200001,-53.97570582,77.0191399,-35.93121757999999,-97.3524308,163.9731836,111.6043408
-8.82935,0.0388221,3895.61,9.78844,-0.00280921,-0.531551,179.65,1580.45,0.000342608,-0.53145,156.605,-0.13585,-0.00280921,3.19677,-0.000428746,-0.00337901,5.68935,-0.012137,-8.82897,0.0199841,5.68962,-180.35,0.85787,-0.123198,0.0,0.552823,-5.031,0.0,-1.0,0.0875342,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7463.51,20.2768,0.0,0.0,0.0,0.0,6.00001,0.0,6.00001,0.0,0.0,999.0,3.0,0.0,19.498247503650465,gaze,0.6347982951033811,0.3766521439069502,-201.6628467689412,121.6741021885034,707.1257511589483,29.35368869781205,-4.599581898533652,-40.68081289755314,-0.1857110718771507,0.1187308362230704,0.975404729490282,4.75178337097168,-28.84632571066733,-7.66868283944713,-34.45982207687303,-0.3286242846423904,0.2068308919470838,0.9215351657314284,4.293987274169922,0.2536814935723601,-6.134132368990391,-37.57031748721309,-0.2571676782597705,0.162780864085077,0.9484699476108552,4.522885322570801,28.830813684163036,True,0.0,imu,-0.3493212352000001,-9.5213962704,2.634264931200001,-53.97570582,77.0191399,-35.93121757999999,-97.3524308,163.9731836,111.6043408
-8.83989,0.0333697,3895.59,9.78865,-0.0028382,-0.534377,179.648,1590.0,8.85279e-05,-0.534275,157.138,-0.13848,-0.0028382,4.08725,-0.000857011,-0.00339259,5.72372,-0.0121498,-8.83946,0.0146023,5.72399,-180.352,1.79097,-0.12357,0.0,0.552823,-4.995,0.0,-1.0,0.0876889,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7463.53,20.2961,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,999.0,3.0,0.0,19.47824640778816,gaze,0.6347982951033811,0.3766521439069502,-201.6628467689412,121.6741021885034,707.1257511589483,29.35368869781205,-4.599581898533652,-40.68081289755314,-0.1857110718771507,0.1187308362230704,0.975404729490282,4.75178337097168,-28.84632571066733,-7.66868283944713,-34.45982207687303,-0.3286242846423904,0.2068308919470838,0.9215351657314284,4.293987274169922,0.2536814935723601,-6.134132368990391,-37.57031748721309,-0.2571676782597705,0.162780864085077,0.9484699476108552,4.522885322570801,28.830813684163036,True,0.0,imu,-0.3493212352000001,-9.5213962704,2.634264931200001,-53.97570582,77.0191399,-35.93121757999999,-97.3524308,163.9731836,111.6043408
-8.7094,0.0202725,3895.56,9.78887,-0.00284069,-0.537249,179.646,1599.73,-0.000114166,-0.537146,155.013,-0.142587,-0.00284069,1.92009,0.00199556,-0.00340572,5.75876,-0.012238,-8.70896,0.00176134,5.75904,-180.354,0.731674,-0.123867,0.0,0.552823,-4.95,0.0,-1.0,0.0878453,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7463.55,20.3154,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,999.0,3.0,0.0,19.448245839070022,gaze,0.6347982951033811,0.3766521439069502,-201.6628467689412,121.6741021885034,707.1257511589483,29.35368869781205,-4.599581898533652,-40.68081289755314,-0.1857110718771507,0.1187308362230704,0.975404729490282,4.75178337097168,-28.84632571066733,-7.66868283944713,-34.45982207687303,-0.3286242846423904,0.2068308919470838,0.9215351657314284,4.293987274169922,0.2536814935723601,-6.134132368990391,-37.57031748721309,-0.2571676782597705,0.162780864085077,0.9484699476108552,4.522885322570801,28.830813684163036,True,0.0,imu,-0.3493212352000001,-9.5213962704,2.634264931200001,-53.97570582,77.0191399,-35.93121757999999,-97.3524308,163.9731836,111.6043408
-8.59942,0.044304,3895.53,9.78908,-0.00280854,-0.540168,179.644,1609.58,-0.000142292,-0.540065,153.548,-0.145158,-0.00280854,4.37513,0.00394045,-0.00341983,5.79421,-0.0121832,-8.59899,0.0262195,5.79449,-180.356,1.40215,-0.122882,0.0,0.559405,-4.905,0.0,-1.0,0.0880034,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7463.56,20.3357,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,999.0,3.0,0.0,19.418245384339297,gaze,0.6347982951033811,0.3766521439069502,-201.6628467689412,121.6741021885034,707.1257511589483,29.35368869781205,-4.599581898533652,-40.68081289755314,-0.1857110718771507,0.1187308362230704,0.975404729490282,4.75178337097168,-28.84632571066733,-7.66868283944713,-34.45982207687303,-0.3286242846423904,0.2068308919470838,0.9215351657314284,4.293987274169922,0.2536814935723601,-6.134132368990391,-37.57031748721309,-0.2571676782597705,0.162780864085077,0.9484699476108552,4.522885322570801,28.830813684163036,True,0.0,imu,-0.3493212352000001,-9.5213962704,2.634264931200001,-53.97570582,77.0191399,-35.93121757999999,-97.3524308,163.9731836,111.6043408
-8.52661,0.0295588,3895.51,9.78929,-0.00276812,-0.543121,179.642,1619.56,-0.000110812,-0.543018,152.273,-0.147669,-0.00276812,3.04911,0.00352,-0.00343382,5.83014,-0.0121864,-8.52618,0.0117335,5.83042,-180.358,1.29916,-0.122542,0.0,0.529785,-4.86,0.0,-1.0,0.0881635,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7463.58,20.356,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,999.0,3.0,0.0,19.398244288700848,gaze,0.6347982951033811,0.3766521439069502,-201.6628467689412,121.6741021885034,707.1257511589483,29.35368869781205,-4.599581898533652,-40.68081289755314,-0.1857110718771507,0.1187308362230704,0.975404729490282,4.75178337097168,-28.84632571066733,-7.66868283944713,-34.45982207687303,-0.3286242846423904,0.2068308919470838,0.9215351657314284,4.293987274169922,0.2536814935723601,-6.134132368990391,-37.57031748721309,-0.2571676782597705,0.162780864085077,0.9484699476108552,4.522885322570801,28.830813684163036,True,0.0,imu,-0.3493212352000001,-9.5213962704,2.634264931200001,-53.97570582,77.0191399,-35.93121757999999,-97.3524308,163.9731836,111.6043408
